Features,Sensitivity,Specificity,MCC,AUC
100001100110,0.5910846745292466,0.7110973228357925,0.2982241023291833,0.7273511111111114
100001100111,0.6509980147969259,0.7175657541089264,0.3677377634366682,0.753665185185185
100001101000,0.645394173388942,0.6613049966707899,0.29823295761712965,0.6562222222222222
100001101001,0.6290884126948831,0.6614349694836683,0.2848157083012374,0.6478696296296295
100001101010,0.6312606154997205,0.6787983545134734,0.3068721435895382,0.6990103703703704
100001101011,0.6275272480612529,0.6886629227570803,0.3145497920511773,0.7022992592592595
100001101100,0.5857423012803519,0.6513970553804771,0.23502735964049368,0.6579407407407407
100001101101,0.5792801864715431,0.6524197237593622,0.2302006732070793,0.6545807407407405
100001101110,0.6396275537899326,0.6748393302172373,0.3091277542264954,0.7058874074074077
100001101111,0.6631384517370154,0.6818486736396809,0.3358179971018466,0.7150548148148148
100001110000,0.6264998919994412,0.6642313410203958,0.28525055828940643,0.6829333333333334
100001110001,0.6193566186104704,0.6845189278184405,0.30290532056747016,0.6757333333333332
100001110010,0.5870895547914996,0.6462525436903455,0.22994672594575757,0.6604059259259258
100001110011,0.5898658971992871,0.6577953672143796,0.2454198287951277,0.6642488888888889
100001110100,0.590528516840488,0.6755334971717414,0.2648167285565586,0.6763466666666667
100001110101,0.6006739761658527,0.7039649855796556,0.3051843612963051,0.6758577777777779
100001110110,0.5956167285626104,0.6702068883600117,0.26302360192689817,0.7024918518518517
100001110111,0.6059829596586122,0.6924594794039389,0.29694330377321154,0.71872
100001111000,0.6430881766029637,0.7014514300798799,0.34343555982389967,0.6890874074074074
100001111001,0.6308302707690256,0.6996652651013205,0.3299055448697075,0.6845037037037035
100001111010,0.6213881059870165,0.6875171867525047,0.30748073238181883,0.6912266666666667
100001111011,0.6227278211337476,0.6722533728264922,0.2916589950509889,0.6834577777777777
100001111100,0.5923710333553595,0.6781460556057697,0.27035813940561676,0.6763792592592592
100001111101,0.6197138755932083,0.6761855239935446,0.29346687870222543,0.6781362962962965
100001111110,0.6339800384829775,0.6831422772731754,0.3139718493687147,0.7027155555555555
100001111111,0.6668602630666167,0.6840382673875299,0.34253815642222074,0.7085688888888886
100010000000,0.5145595870593276,0.590924451018734,0.10446268726274884,0.544574814814815
100010000001,0.49636290158381047,0.588703391830232,0.08493116290582556,0.5230281481481481
100010000010,0.5345147683838813,0.6397629215006965,0.17406896650981063,0.5566222222222221
100010000011,0.5331943392969856,0.6442030808360903,0.17592270833371365,0.5535318518518519
100010000100,0.6192912246407452,0.6979366184500083,0.3177005402457437,0.6716488888888889
100010000101,0.5995583687275066,0.7033683804735114,0.30268039717186945,0.6729007407407407
100010000110,0.5595524456146059,0.6334222373293519,0.19091784398513917,0.6260548148148147
100010000111,0.5769819514008132,0.6484677398303808,0.22404893961285283,0.6524296296296298
100010001000,0.5096059412034059,0.6110699900798742,0.11931870982511886,0.536968888888889
100010001001,0.5253216450487794,0.6171366442502031,0.14226953382886803,0.5244325925925925
100010001010,0.5400337249884103,0.6693287316274494,0.20543613314348474,0.5965570370370372
100010001011,0.533245598975003,0.6320303929573605,0.16414675256590228,0.5792237037037039
100010001100,0.5794879039309148,0.6427156164764649,0.21946311783143396,0.6129807407407408
100010001101,0.5628781752400801,0.6391944947050913,0.19968502994846113,0.6037807407407406
100010001110,0.6013256486916961,0.6729757106416963,0.2711558515667478,0.6672977777777777
100010001111,0.5976464523536891,0.6493234043636975,0.2426456740095936,0.6563822222222222
100010010000,0.488033483940753,0.5703876910575421,0.057710858959748056,0.49373333333333336
100010010001,0.49550753021782895,0.5684118065007329,0.061255297974076264,0.4706814814814814
100010010010,0.5603811657256315,0.6137835728010318,0.16937499604314868,0.5746933333333336
100010010011,0.5379382025309221,0.6039624456507162,0.13951317010400413,0.5425303703703704
100010010100,0.6382287439631417,0.7143165097416816,0.35269103305941,0.6759644444444447
100010010101,0.6278830235587827,0.7153441285613853,0.34425612141006645,0.6694044444444445
100010010110,0.5959527891528922,0.6673119995480046,0.2622108515544217,0.6615851851851854
100010010111,0.5963138147593481,0.6773070822381212,0.2728297633647918,0.6583792592592593
100010011000,0.6021279184836023,0.6439469424738911,0.24057450952825904,0.6016237037037037
100010011001,0.5584075784916371,0.6302431702065181,0.18725606244124698,0.5841111111111111
100010011010,0.5850713402494304,0.6431698569682074,0.2254090771653422,0.6219614814814814
100010011011,0.5477981154126642,0.6354801665440712,0.1824897690335131,0.6033599999999999
100010011100,0.6237229738414594,0.6726031319978917,0.292058325185641,0.6366696296296296
100010011101,0.6073920789331929,0.6643072320801748,0.26964820638134435,0.6242548148148148
100010011110,0.6395532874337759,0.6728197443223455,0.30734246104892143,0.6578903703703705
100010011111,0.6337651180811786,0.6672258750067143,0.295566543501223,0.6513362962962962
100010100000,0.6288261636078424,0.7447603436967056,0.3738577782997446,0.7006311111111111
100010100001,0.6245259146827402,0.7548512650235876,0.37823578298384547,0.7077244444444443
100010100010,0.5925660501965629,0.7168859719381788,0.3053463221631904,0.7076666666666668
100010100011,0.6300801203285762,0.7042377394318481,0.3339301296448008,0.72024
100010100100,0.6389993911870394,0.7503396977880935,0.3873228148894248,0.744794074074074
100010100101,0.6565107571464652,0.7431902329296904,0.39878980016737825,0.7565244444444446
100010100110,0.610243927751859,0.717002920199822,0.32389053263241263,0.7358133333333337
100010100111,0.6371047612891759,0.7220918911887533,0.35896691269576175,0.7647674074074076
100010101000,0.5699956058899917,0.6753731925640557,0.2453253438381234,0.6426533333333334
100010101001,0.5762636955631348,0.6732310975223301,0.24849086105115614,0.6555911111111112
100010101010,0.5966827857014562,0.6832522154228426,0.27944869065761596,0.6849540740740742
100010101011,0.6160742686548291,0.6832938948632277,0.2980678942564537,0.6901570370370371
100010101100,0.5872861187945935,0.6783872791562522,0.2643752911764643,0.6757214814814813
100010101101,0.5867217664918297,0.6913906468830843,0.2759626146881108,0.6823955555555556
100010101110,0.6063454933809289,0.7064116070968409,0.31236981702640665,0.7123185185185185
100010101111,0.612550744260534,0.7154670605014094,0.32840685904947214,0.7181748148148146
100010110000,0.6058115771828129,0.6796120669812291,0.2843190453470637,0.690545185185185
100010110001,0.6202913775532249,0.6818883702317262,0.3006301432650009,0.691362962962963
100010110010,0.6080852211752266,0.666097260908272,0.26843671040207917,0.6875377777777781
100010110011,0.6123582016764125,0.67104550513125,0.2803428956039148,0.684574814814815
100010110100,0.6471657008024974,0.6893764332111743,0.3313565048318087,0.7219170370370369
100010110101,0.6513528435187657,0.7016862529689099,0.34989428720551785,0.7283377777777781
100010110110,0.6410643426670832,0.6719098009331654,0.3065806745420987,0.7221362962962963
100010110111,0.636395174217229,0.6844198980653724,0.3170771840171802,0.7344207407407406
100010111000,0.6687042477995533,0.6863346529645347,0.34801886514770447,0.6810340740740741
100010111001,0.6445060855505608,0.6834687364398466,0.32457605680405116,0.674022222222222
100010111010,0.6321587979632353,0.6755815468140319,0.3043823462388155,0.6827303703703703
100010111011,0.6343681817462034,0.6808172362852503,0.3124748838895364,0.6807288888888889
100010111100,0.6455584047323785,0.6845033991028968,0.32575710683610154,0.6962118518518519
100010111101,0.6526680324572418,0.6833823508371826,0.3305632460434976,0.6925377777777776
100010111110,0.6378080839695247,0.6830859106970648,0.3175148469778433,0.7078874074074071
100010111111,0.6571873400351727,0.6841994069774654,0.33559528180549203,0.7085955555555556
100011000000,0.5207466606027904,0.5980703494617696,0.11802049407411049,0.5375614814814815
100011000001,0.516814015788768,0.607839003184645,0.12483656375842445,0.5341125925925927
100011000010,0.5401196270449988,0.6246404702364994,0.164532182902226,0.5410222222222222
100011000011,0.5473240534347937,0.6475041723349027,0.19485720117927596,0.5562637037037038
100011000100,0.6136506700124685,0.6870958620733149,0.3005913783345076,0.6580118518518518
100011000101,0.6048016700134186,0.6809221922638617,0.28442523935886893,0.6662014814814815
100011000110,0.5890785281434749,0.6389260173039275,0.22195594265468443,0.6212622222222223
100011000111,0.5886644205024996,0.6486614240949049,0.23369530876107902,0.6490518518518519
100011001000,0.5207779478609308,0.603688072195112,0.12366452116325523,0.5381925925925926
100011001001,0.5424642976543018,0.6211213193587546,0.16323245414580254,0.5345037037037036
100011001010,0.5281118390412677,0.6296313537811337,0.15653230328205786,0.5809214814814815
100011001011,0.5330122617489841,0.6331208339019976,0.16590560018488607,0.5753925925925923
100011001100,0.5712883423965485,0.6378669376880493,0.20521136100098086,0.6051674074074075
100011001101,0.5698487870141713,0.6375211950715526,0.2055855508352139,0.6031170370370369
100011001110,0.6197782631567188,0.6548646368931104,0.2683034664426818,0.6577422222222222
100011001111,0.6120091048714759,0.6515791010240737,0.25713079800241234,0.6512325925925927
100011010000,0.48504068995601896,0.566124775004327,0.04992637920668073,0.4894962962962963
100011010001,0.49074938644810845,0.5666538645343675,0.05502926933945564,0.48283851851851867
100011010010,0.5639837518252193,0.6086466073306499,0.16621944974960726,0.5517155555555555
100011010011,0.5398028668994184,0.607682330625552,0.1454445750650682,0.5409777777777777
100011010100,0.6351389334119382,0.699539970559281,0.3339063255559671,0.6643348148148148
100011010101,0.6297844544288972,0.7032710212660964,0.3328983519192616,0.6636177777777778
100011010110,0.6021193282771757,0.6672830668465672,0.2668527088017822,0.6590488888888892
100011010111,0.6049007207733338,0.6760759057841619,0.2795726405366201,0.6602992592592591
100011011000,0.583080608832068,0.6373875811458923,0.21481745544319883,0.5976503703703705
100011011001,0.5619589449534562,0.626950462392679,0.18648000397542439,0.5839081481481482
100011011010,0.5695426460096672,0.641170569794203,0.2086739082538114,0.6181985185185185
100011011011,0.5550273770426855,0.6379603499904903,0.1918747843084292,0.6064296296296293
100011011100,0.6102046604770135,0.6615554813843926,0.2681967853626148,0.6266814814814815
100011011101,0.6026414953388146,0.6567547507032971,0.2562829952303534,0.617771851851852
100011011110,0.6460734148729936,0.6716034705612731,0.3103530202001463,0.6545274074074076
100011011111,0.6268447755625055,0.6632100589347607,0.28498329555510366,0.6515377777777779
100011100000,0.6271322407005806,0.7273382542836554,0.3549665696914569,0.7008177777777779
100011100001,0.6237037402185593,0.739008136681495,0.36263953195256204,0.7078725925925927
100011100010,0.607739666162579,0.6914584668248573,0.29756444969069235,0.7016414814814814
100011100011,0.6247814719936996,0.7015914479786223,0.3261802232741956,0.7149511111111111
100011100100,0.6313897081239466,0.7139849533739807,0.3436587921563206,0.7313600000000001
100011100101,0.6463792104188067,0.7289164561662402,0.37405159315504544,0.7443881481481479
100011100110,0.5986361427173597,0.7300811503082437,0.3242474589654523,0.7318074074074076
100011100111,0.6246574674632176,0.7265570386552467,0.3484745013366296,0.7556622222222223
100011101000,0.572595649582588,0.664897814766164,0.236802653199818,0.6479525925925929
100011101001,0.5768710346441913,0.6654213118516559,0.24027091850167528,0.6530311111111111
100011101010,0.6090793066385952,0.680351861082123,0.28861697298127426,0.6844562962962962
100011101011,0.6114210125440481,0.6804958428685842,0.29011214183587136,0.6877925925925926
100011101100,0.5869915643075084,0.6704755878008433,0.2559767136991427,0.6721688888888889
100011101101,0.5839739271014508,0.6748383129361112,0.2576329271096901,0.6761925925925922
100011101110,0.6125297837561591,0.712914182971532,0.3250915077943021,0.7111733333333333
100011101111,0.608004120229465,0.7071029015224933,0.3149016195209406,0.7149214814814815
100011110000,0.6108659010949036,0.6786167586252911,0.28780402609848615,0.6909807407407408
100011110001,0.6252723185571162,0.6874050739067148,0.31052992672745316,0.6968177777777779
100011110010,0.6273271660246518,0.6590230560480879,0.2792074682905072,0.6834725925925926
100011110011,0.6159507687137127,0.6752221777552638,0.2870375392355208,0.6866014814814815
100011110100,0.6490481201639337,0.688694152931849,0.3323995636809958,0.7193274074074074
100011110101,0.649332899604252,0.7043769047365825,0.3518292939184555,0.725357037037037
100011110110,0.6464808212956318,0.6741314123306004,0.31461129239906677,0.7239466666666666
100011110111,0.6338798233323718,0.6847855634956364,0.3157536356210116,0.7328503703703704
100011111000,0.6593811572552468,0.684651022897509,0.33850429036905155,0.6787140740740741
100011111001,0.6379881219969696,0.6826618971689704,0.31768804996753736,0.6758962962962964
100011111010,0.6297542894132465,0.6747971163529141,0.30111825667860737,0.6814903703703705
100011111011,0.6380084496078472,0.680197422211754,0.31474719716216,0.6797718518518517
100011111100,0.6579369378992258,0.6853287380222746,0.3378416425308957,0.6949155555555556
100011111101,0.6491019436897943,0.6816953487529479,0.3256066020418738,0.691517037037037
100011111110,0.6458477189617085,0.6843928936471813,0.325943277859517,0.7067407407407404
100011111111,0.6498950472384998,0.6845616504335322,0.3290892572400066,0.7059644444444443
100100000000,0.5998064134746016,0.6805873253886943,0.280972659990483,0.615125925925926
100100000001,0.5557836843444048,0.6450375451620773,0.2013429765853095,0.5756918518518518
100100000010,0.549513417892255,0.6333510914011512,0.18226521880140456,0.5801362962962964
100100000011,0.5434414136988166,0.6136711670674839,0.15524531810047584,0.5469288888888889
100100000100,0.5548061274368847,0.6270058240499092,0.175219453722169,0.6051911111111109
100100000101,0.5845111219341506,0.6599479586145506,0.24341179092448825,0.6168296296296296
100100000110,0.5326511486324201,0.5875957870781451,0.11446179802554013,0.5326162962962964
100100000111,0.568142441884053,0.5921745088831413,0.14486180742224225,0.5298814814814815
100100001000,0.5057658667040253,0.6036902000876252,0.10742269592280004,0.551128888888889
100100001001,0.5201231503146295,0.6422685608018693,0.158060244222818,0.5339851851851852
100100001010,0.5276260893195575,0.6114622036951178,0.13747800698369952,0.5764207407407408
100100001011,0.509004538137428,0.6321306008901019,0.13742181849130056,0.5601244444444443
100100001100,0.5239940757062562,0.611172024793998,0.13152640504528443,0.5626014814814815
100100001101,0.5367528862698104,0.6291753649877795,0.16409371520075328,0.5583792592592595
100100001110,0.546384230288276,0.6207810843829846,0.1632137130814047,0.6006103703703704
100100001111,0.5301373679534649,0.6399945982273207,0.16785516772499037,0.593751111111111
100100010000,0.5818596882612392,0.7276064421953063,0.30474907233891113,0.6258637037037036
100100010001,0.4856723169710373,0.5864786850174615,0.07139852288433707,0.5007555555555555
100100010010,0.5647787620554595,0.6815127724573005,0.24569755248023267,0.6020177777777779
100100010011,0.4725708304400623,0.565885772677603,0.03818049491558987,0.4988829629629631
100100010100,0.5974714495664252,0.740061943495257,0.3337621719080059,0.6818133333333333
100100010101,0.5627348353208136,0.6541041495795012,0.21613811896732874,0.6312799999999998
100100010110,0.6133748460434313,0.7014549614995491,0.3153905943612082,0.6566281481481481
100100010111,0.5499207327232466,0.6662101185386766,0.21478463722993826,0.5984118518518519
100100011000,0.5836994381558513,0.6359368427601122,0.214564026220174,0.6209274074074074
100100011001,0.5372080455095886,0.606836746386612,0.13903818816340832,0.5757807407407407
100100011010,0.5380766200057774,0.6236769110388543,0.1594227957483182,0.5977037037037037
100100011011,0.5084836864356237,0.6020107882040442,0.11035605715975938,0.5599881481481481
100100011100,0.6268511745789459,0.6408490421885635,0.2563571482215411,0.62656
100100011101,0.5819927439587742,0.6162775057867698,0.1881490054138645,0.5911911111111112
100100011110,0.6222776704637885,0.6554206662239197,0.271028849883316,0.6354725925925926
100100011111,0.5624780216374572,0.6452660072353592,0.20648858488916683,0.6125659259259257
100100100000,0.6674081900822243,0.7558186891115709,0.4230759455757508,0.7681570370370369
100100100001,0.7101606577366053,0.7587470164899144,0.4678880449400682,0.7748770370370371
100100100010,0.6444547932745288,0.7208217457020476,0.36471270645840037,0.7437377777777775
100100100011,0.6434377258030787,0.7496592404150627,0.39312255114946687,0.7484918518518521
100100100100,0.6997176836340153,0.7464945851644447,0.44466714281791186,0.7808059259259261
100100100101,0.6915465342029792,0.7517474554899064,0.44256228301270256,0.7741333333333335
100100100110,0.6486779046063283,0.7038376493842118,0.3481963412695205,0.7438488888888888
100100100111,0.6714560782434831,0.7151001939634193,0.3829819999779896,0.7588000000000001
100100101000,0.6671685836078087,0.7258451022403447,0.3907422634866424,0.7177955555555557
100100101001,0.6599633389072388,0.7349397666853092,0.39475820150378893,0.7301362962962961
100100101010,0.6680599336156052,0.733361903496938,0.4013950935487914,0.7277303703703707
100100101011,0.6641222195439863,0.734461365372566,0.3985534274618709,0.7344740740740743
100100101100,0.659040792382863,0.7290370095652121,0.3866902172037021,0.72552
100100101101,0.6607960539775501,0.7160474722733228,0.3745552181722824,0.7207022222222222
100100101110,0.6628996535416962,0.7189988879024068,0.38060195596399815,0.7253585185185184
100100101111,0.6759943608538217,0.7222422925217041,0.39609738607672346,0.7336474074074073
100100110000,0.7029534140939009,0.7614266716911544,0.4637147216669855,0.7663199999999998
100100110001,0.7054235208311149,0.776198875629563,0.48234127375262004,0.7578133333333333
100100110010,0.6496007398050524,0.7589335254390108,0.40826099585761233,0.7402637037037039
100100110011,0.6456623108304856,0.7425341673706645,0.38885008007389593,0.7243377777777781
100100110100,0.645926738008365,0.7671012149089325,0.41025128773766945,0.7694844444444445
100100110101,0.6411038142961444,0.7511504758465547,0.3905555110853121,0.7543940740740741
100100110110,0.6519045083404322,0.7186385189746202,0.3681036880417259,0.7496296296296296
100100110111,0.6474421546045729,0.7150275620959229,0.3601328542015259,0.748645925925926
100100111000,0.6977289221985454,0.7653570614222839,0.4635398387177089,0.746228148148148
100100111001,0.6652861276651136,0.7668449254279808,0.43321866638428197,0.7323881481481483
100100111010,0.6713172971450219,0.7320562989406503,0.402316514374109,0.7318844444444446
100100111011,0.6586106963208133,0.7291185489666481,0.38702735151130196,0.7244740740740743
100100111100,0.6450204810415688,0.7429943805629361,0.3866779793465333,0.7374770370370368
100100111101,0.6434187937201641,0.7196429212095352,0.362341795534314,0.7240533333333332
100100111110,0.6589716714189544,0.717737415702646,0.37490164752262445,0.7290992592592593
100100111111,0.6727312095921579,0.7157073700670932,0.38435960803694513,0.7282222222222222
100101000000,0.5813621257032522,0.6667235721077164,0.24868576174460053,0.5940503703703705
100101000001,0.5699575644591439,0.6579404544465582,0.228281209232637,0.5885274074074076
100101000010,0.5999980438002496,0.6421259945238975,0.23748184797096006,0.5618962962962964
100101000011,0.5472310562883679,0.6284004334331686,0.17504724847013362,0.5503259259259259
100101000100,0.6144144020883718,0.6364900054605951,0.2410849216257656,0.610631111111111
100101000101,0.6141562583075689,0.6648667492835068,0.2765531334279458,0.6204948148148148
100101000110,0.5834667637509892,0.5932281570018597,0.1558287312687867,0.5214103703703704
100101000111,0.5906590018446124,0.5978206552649533,0.16839572843705497,0.5319051851851853
100101001000,0.5334891717408021,0.6208638249932902,0.15227229786100632,0.5669599999999999
100101001001,0.533748418905326,0.6340180970208431,0.1656036231585882,0.5503199999999999
100101001010,0.5313952003518069,0.6138885303691111,0.14344398499429903,0.5774933333333333
100101001011,0.5142030209535859,0.6377486269265946,0.14729275006642742,0.5587970370370369
100101001100,0.5629143920275337,0.6318493798643765,0.1935233404916632,0.5776770370370372
100101001101,0.5665639006393929,0.635144344350165,0.20041454659762364,0.5645985185185185
100101001110,0.5619128767317356,0.6310431410195715,0.18653766071501,0.6046192592592593
100101001111,0.547447527765648,0.6295852638102631,0.1728321004669148,0.5985185185185184
100101010000,0.528081361078006,0.6750700364275564,0.193898545108494,0.5632562962962963
100101010001,0.48775069341403143,0.5907560121531892,0.07667188465828087,0.5068355555555556
100101010010,0.4993387591859673,0.6105556031973529,0.10782097045236291,0.5278903703703703
100101010011,0.4805836695661123,0.5729767581356116,0.05344277105366377,0.4906459259259258
100101010100,0.5960868408272832,0.6970424917422716,0.29246585358285015,0.6773777777777781
100101010101,0.5878061028854781,0.646640686056399,0.2308561456168974,0.6306755555555555
100101010110,0.5932833502369328,0.6693735192250769,0.2601468246696952,0.6404177777777775
100101010111,0.5534111202537613,0.6645805878971403,0.2172550989719905,0.6038399999999998
100101011000,0.6019297978679686,0.6306870055289416,0.22190274451193062,0.61096
100101011001,0.5546952163806887,0.6099970657293458,0.15749103429497036,0.579048888888889
100101011010,0.5291558892590542,0.6251369078388354,0.15375898276351355,0.5868533333333333
100101011011,0.5110612214375111,0.6070659231225396,0.11765794394731727,0.557831111111111
100101011100,0.6341021703787028,0.6482252158072912,0.27146166572954206,0.6235970370370372
100101011101,0.5865458254747363,0.6234473031858089,0.2007009374512816,0.5905214814814815
100101011110,0.5995293156948622,0.6498766760771748,0.24530955469233764,0.6333274074074073
100101011111,0.560998662855514,0.6444104025547754,0.20352633234970688,0.6121481481481481
100101100000,0.6985410482080471,0.7457167099041752,0.4424572248339551,0.7757392592592592
100101100001,0.7206992462647837,0.7529178689621552,0.47112059040644355,0.772391111111111
100101100010,0.6347701372731082,0.7311148836720105,0.3655107702980557,0.7407970370370373
100101100011,0.6522364345982465,0.7369585766848428,0.38855998020495297,0.7490311111111112
100101100100,0.6784537714347226,0.7381907604985755,0.41546615433999606,0.7755200000000001
100101100101,0.6962546194515338,0.7363397240758807,0.4287483593453437,0.7680592592592594
100101100110,0.6518186956709171,0.6940409349798685,0.339889583948111,0.7444948148148147
100101100111,0.6814662999882194,0.7144251302948185,0.3910567475486555,0.759268148148148
100101101000,0.6843080467669018,0.7230498761617496,0.4042709456641508,0.7282785185185182
100101101001,0.6686493184739883,0.7260013453467766,0.3933788962054441,0.7283229629629631
100101101010,0.6726794521566845,0.7277757768452279,0.39878345889980077,0.7358370370370372
100101101011,0.6687763645823681,0.7261785032405225,0.3933451970300306,0.7327199999999998
100101101100,0.6708247108677431,0.714036348557616,0.3806664532523413,0.7251525925925926
100101101101,0.6770536259296013,0.7093894338773221,0.3814974553697252,0.7185259259259259
100101101110,0.6727310065465315,0.7101033888492663,0.37806632773081383,0.7275466666666666
100101101111,0.665209067911205,0.7282480066486176,0.39251775138290484,0.7343051851851853
100101110000,0.7067674874159999,0.782500606382872,0.49020955080339657,0.7727259259259261
100101110001,0.7070061231987427,0.780370829029755,0.48792905797146047,0.761834074074074
100101110010,0.64938949778265,0.7663983792813042,0.4154382005555142,0.7437807407407407
100101110011,0.6546718231617197,0.7491989510205491,0.40415476772114983,0.7318162962962963
100101110100,0.633517672064223,0.7638316195803668,0.39538268526023335,0.7618785185185186
100101110101,0.6354592276081887,0.7488041364387729,0.3835883610771652,0.7516888888888889
100101110110,0.6371802983074336,0.7187942817280276,0.352986026458563,0.7482074074074074
100101110111,0.6447060927617201,0.7111154884311426,0.3551687204441244,0.7454311111111107
100101111000,0.6810658882348719,0.7621464722730491,0.44426974183915763,0.7425244444444443
100101111001,0.6630922611768594,0.7591118521887995,0.4231887674909479,0.7316029629629631
100101111010,0.6754547697332319,0.739486937427405,0.4145730779594552,0.7311466666666668
100101111011,0.6606832153144286,0.7377782585100441,0.39880396186085215,0.7188444444444444
100101111100,0.6534482352469994,0.7250245461700604,0.3780506194507957,0.7329125925925924
100101111101,0.6481732844559004,0.7194260363840336,0.367054638586798,0.721939259259259
100101111110,0.6685641836807976,0.7227980657776881,0.3893688431349904,0.7288859259259258
100101111111,0.6705546734575466,0.7192603866140533,0.3862818019140803,0.7256474074074074
100110000000,0.5269473254602467,0.6196657284112769,0.14576284153237493,0.553834074074074
100110000001,0.5046199078960095,0.60876623594343,0.1124313312304865,0.5162933333333334
100110000010,0.5456435184206778,0.6215027096415228,0.1665672247261841,0.5436029629629628
100110000011,0.5076992014025672,0.6076279029740203,0.11492242958133858,0.5235674074074074
100110000100,0.6260837368808401,0.7017605491443338,0.3277356009679403,0.6583866666666667
100110000101,0.5976670271227087,0.6841238345596965,0.2814225808613924,0.6544859259259258
100110000110,0.5553771177239306,0.6077254369459486,0.15578480223841548,0.5753718518518518
100110000111,0.5681779220949503,0.6132148413691595,0.1732000986098496,0.5848177777777779
100110001000,0.47133401090291316,0.5588583548825097,0.029134647158018247,0.49554666666666664
100110001001,0.46435191769051387,0.5545662648981459,0.018495361377583536,0.48824888888888884
100110001010,0.4864446349082598,0.5750790044510908,0.05861196141903693,0.522337777777778
100110001011,0.47382303190831915,0.5702103222450502,0.04192023383122003,0.5100503703703702
100110001100,0.528648468112745,0.6116484266312624,0.1385662811288429,0.577917037037037
100110001101,0.5395381354413251,0.6035848710468708,0.13851564196550636,0.570722962962963
100110001110,0.5594146256334465,0.6135336878965203,0.1622576234469656,0.5918088888888887
100110001111,0.5718768634590956,0.6075007661436221,0.16737648311346798,0.5865481481481479
100110010000,0.5105176890926804,0.6119395423408429,0.12160274163697396,0.5503200000000001
100110010001,0.4862863545280083,0.5808095849344579,0.06689959526720457,0.500008888888889
100110010010,0.5107061188534763,0.592406280011998,0.10025748000829253,0.5488414814814816
100110010011,0.47540811416889456,0.5643737277265576,0.03948704792583167,0.48882370370370354
100110010100,0.7140145315669113,0.7495868832926498,0.4616546750848891,0.725191111111111
100110010101,0.6744405082977742,0.7247271642625098,0.39813084323812314,0.6936711111111112
100110010110,0.6230310638311211,0.6906971538946338,0.3125830505638839,0.6707511111111111
100110010111,0.5866946309774103,0.6778300608604737,0.26135724673235466,0.6469422222222222
100110011000,0.5643593619799132,0.6158899604650137,0.17397215832772797,0.5808000000000001
100110011001,0.5374486046169775,0.5899544605471926,0.11952184602523422,0.5443437037037037
100110011010,0.5262622784137871,0.5965047508665989,0.11892115615164263,0.5685822222222224
100110011011,0.5114146189552824,0.5814600520330823,0.0894302920194865,0.5442637037037037
100110011100,0.6291253760224559,0.6721965504794691,0.2971441574869133,0.6482103703703704
100110011101,0.6297826571287617,0.6616307287471208,0.2846340551459686,0.6230992592592591
100110011110,0.6106088872702241,0.6543825724968672,0.25952694280165944,0.6357362962962962
100110011111,0.5967045755858601,0.6349576211147503,0.2242709780514,0.612951111111111
100110100000,0.6711437600963692,0.763046724239048,0.4348695854679868,0.7547866666666668
100110100001,0.654618561562738,0.7867971365517933,0.43993901971711524,0.7561066666666669
100110100010,0.6393299990040088,0.7339920491631324,0.37345767139063923,0.7338933333333334
100110100011,0.6368455331034533,0.7555670621652741,0.3901576077615329,0.7424088888888886
100110100100,0.6951002778178281,0.7771701846313416,0.473086826622662,0.7898562962962962
100110100101,0.7043346712836039,0.7789052204209779,0.4832104100735994,0.7920118518518515
100110100110,0.6396714799386073,0.7365360768570045,0.37560498077427495,0.753820740740741
100110100111,0.654627145196355,0.7442879175545873,0.39840329997888196,0.7636014814814815
100110101000,0.6370605151692017,0.7090290575205185,0.3450558256554304,0.7001288888888888
100110101001,0.6353177967272705,0.7186151726382208,0.35382884286609134,0.7103911111111113
100110101010,0.6367658867042452,0.7078831860368641,0.3430417586779043,0.7023540740740741
100110101011,0.6333288951255709,0.7163127743922368,0.349324375538567,0.7088800000000002
100110101100,0.6373857239665982,0.7444829318948136,0.38137132593943385,0.7229125925925924
100110101101,0.6330300974168099,0.748596228582548,0.38107010269830666,0.7247896296296297
100110101110,0.6395447694138787,0.7300447264040839,0.36929981153469227,0.7281125925925924
100110101111,0.6352231501740423,0.7427759623093286,0.3774352447037391,0.7310444444444447
100110110000,0.6907010214830709,0.7502489883905649,0.440153033230912,0.7528474074074074
100110110001,0.6874122943455012,0.7591157821569757,0.44695005498540347,0.7558607407407409
100110110010,0.6490450444279017,0.7233581092430186,0.371343438483549,0.7306014814814816
100110110011,0.6574538258867851,0.7333040727783817,0.39014566410256046,0.7280681481481481
100110110100,0.709485333009346,0.766177266036617,0.4751111727515191,0.7925037037037036
100110110101,0.7079059077988739,0.7644193639489703,0.47171112770063794,0.7804800000000002
100110110110,0.6736652595272155,0.7325336432819826,0.40504381628717334,0.7610103703703703
100110110111,0.6841311886726903,0.7248219037262629,0.40640532982114713,0.7566222222222225
100110111000,0.6825468007383231,0.7183611305544084,0.39692534784254574,0.7214177777777779
100110111001,0.657225769245385,0.7217948375095209,0.37793923844743454,0.716488888888889
100110111010,0.6635508358909096,0.7084484470350191,0.36897872040232377,0.7063051851851851
100110111011,0.6627635438808656,0.7081306374134256,0.36780835032467496,0.7078785185185182
100110111100,0.6846183378275333,0.7232508392791678,0.4042082192077785,0.7434711111111109
100110111101,0.6706081371317549,0.7210303932581752,0.3888839843152486,0.7340103703703705
