id,x,y
dd122,0.5132300853729248,0.5296781659126282
dd123,0.8667432069778442,0.494785338640213
dd124,0.6808346509933472,0.6525121331214905
dd125,0.6683573126792908,0.5271156430244446
dd126,0.6346225142478943,0.5989382863044739
dd127,0.7945162057876587,0.40309906005859375
dd128,0.7312473654747009,0.7509216666221619
dd129,0.7359207272529602,0.7394114136695862
dd130,0.8081255555152893,0.3884733021259308
dd131,0.2249421328306198,0.8248757123947144
dd132,0.05336636304855347,0.11531420797109604
dd133,0.016140710562467575,0.1461145132780075
dd134,0.6639528274536133,0.6299777626991272
dd135,0.9488511085510254,0.3751615583896637
dd136,0.8121797442436218,0.3423207998275757
dd137,0.7128426432609558,0.3414855897426605
dd138,0.058275993913412094,0.22901630401611328
dd139,0.5118480920791626,0.687095582485199
dd140,0.542974054813385,0.9999707937240601
dd141,0.5386863946914673,0.8902048468589783
dd142,0.5442606806755066,0.7961249947547913
dd143,0.899194061756134,0.8261217474937439
dd144,0.4842933714389801,0.3226936161518097
dd145,0.5821242928504944,0.7048013806343079
dd146,0.5764221549034119,0.6398733258247375
dd147,0.5487447381019592,0.2272886037826538
dd148,0.8689375519752502,0.7568226456642151
dd152,0.09496753662824631,0.09679645299911499
dd153,0.14087219536304474,0.02034350298345089
dd154,0.10740625113248825,0.2237519770860672
dd155,0.2019408941268921,0.2920992970466614
dd156,0.16440479457378387,0.9852206110954285
dd157,0.9956784248352051,0.7566935420036316
dd158,0.5551857948303223,0.9199679493904114
dd159,0.5551857948303223,0.9199679493904114
dd160,0.27984336018562317,0.916132390499115
dd161,0.14435698091983795,0.9193944334983826
dd162,1.0,0.7542812824249268
dd163,0.9692559242248535,0.8645222187042236
dd164,0.8055305480957031,0.379476398229599
dd165,0.5486389994621277,0.6694832444190979
dd166,0.8282887935638428,0.5124334692955017
dd167,0.4633607566356659,0.2764984369277954
dd168,0.5928199291229248,0.3332868218421936
dd169,0.7930053472518921,0.4963803291320801
dd170,0.8308253884315491,0.2549767792224884
dd171,0.18415957689285278,0.7308005690574646
dd172,0.5383636355400085,0.32998156547546387
dd173,0.8477624654769897,0.7667346000671387
dd174,0.49035176634788513,0.38972553610801697
dd175,0.5479389429092407,0.5467670559883118
dd176,0.48300161957740784,0.38057631254196167
dd177,0.4657672345638275,0.35435447096824646
dd178,0.4616750478744507,0.34436821937561035
dd179,0.6098660230636597,0.6398046612739563
dd180,0.5012981295585632,0.404538094997406
dd181,0.6370023488998413,0.6331804990768433
dd182,0.6755512952804565,0.5603631734848022
dd184,0.5068978667259216,0.4482593536376953
dd185,0.6654552221298218,0.5710828304290771
dd187,0.655585765838623,0.5395420789718628
dd188,0.5859318971633911,0.39747604727745056
dd190,0.5912563800811768,0.3428304195404053
dd191,0.5930138230323792,0.41394951939582825
dd192,0.5619354844093323,0.47822946310043335
dd193,0.4586590826511383,0.31159985065460205
dd194,0.6558602452278137,0.5902555584907532
dd195,0.45432090759277344,0.6542208790779114
dd196,0.5059236884117126,0.9094576239585876
dd197,0.6533491611480713,0.6059466004371643
dd198,0.6301480531692505,0.5451798439025879
dd199,0.5973826050758362,0.6738027334213257
dd200,0.5922471880912781,0.25684213638305664
dd201,0.8079826235771179,0.514866292476654
dd202,0.5286352038383484,0.9733420014381409
dd203,0.4398575723171234,0.6037267446517944
dd204,0.007252592593431473,0.18754824995994568
dd205,0.7208364009857178,0.6309347152709961
dd206,0.7326704263687134,0.7219281792640686
dd207,0.2042883187532425,0.8224557638168335
dd208,0.10075964778661728,0.17365042865276337
dd209,0.5350843071937561,0.49401402473449707
dd210,0.5718992948532104,0.36519020795822144
dd211,0.7692400217056274,0.5357097387313843
dd212,0.8205077648162842,0.4630388915538788
dd213,0.8283030986785889,0.5529366731643677
dd215,0.26272329688072205,0.8145003318786621
dd216,0.26849454641342163,0.8224838972091675
dd217,0.2768910527229309,0.7934629917144775
dd218,0.8144637942314148,0.6019894480705261
dd219,0.5280007123947144,0.7344099283218384
dd220,0.5270922183990479,0.7398269772529602
dd221,0.7473903298377991,0.5185959339141846
dd222,0.6232681274414062,0.4508899450302124
dd223,0.4845152795314789,0.34499260783195496
dd224,0.18243245780467987,0.8701378703117371
dd225,0.7531654238700867,0.7227144241333008
dd226,0.7695359587669373,0.6637877225875854
dd227,0.530876874923706,0.5613318681716919
dd228,0.7910401821136475,0.5759057402610779
dd229,0.7692608833312988,0.7031916379928589
dd230,0.5207515358924866,0.3521280288696289
dd231,0.6607459187507629,0.3578941226005554
dd232,0.9166334271430969,0.28191789984703064
dd233,0.46183037757873535,0.5243794918060303
dd234,0.6758960485458374,0.36404064297676086
dd235,0.6747859120368958,0.3955591022968292
dd236,0.6765216588973999,0.3516319692134857
dd237,0.7216116189956665,0.382551908493042
dd238,0.5106731057167053,0.33801984786987305
dd239,0.28034424781799316,0.8919227123260498
dd240,0.1790505349636078,0.9567360281944275
dd241,0.5908191204071045,0.48245537281036377
dd242,0.8344217538833618,0.5869515538215637
dd243,0.4187179207801819,0.5686627626419067
dd244,0.5163528323173523,0.7641668319702148
dd245,0.45498016476631165,0.5713803172111511
dd246,0.6433667540550232,0.3489459753036499
dd247,0.5123950839042664,0.7446668148040771
dd248,0.6528090834617615,0.32868215441703796
dd249,0.6630737781524658,0.31161707639694214
dd250,0.4461536109447479,0.5479828715324402
dd251,0.6467195153236389,0.3173484206199646
dd252,0.7231485247612,0.40736207365989685
dd253,0.7444713115692139,0.33316072821617126
dd254,0.5249902009963989,0.8375663757324219
dd255,0.7694736123085022,0.4518689811229706
dd256,0.7969904541969299,0.3147946894168854
dd257,0.6445663571357727,0.690662682056427
dd258,0.4727095663547516,0.638710081577301
dd259,0.44754087924957275,0.6282407641410828
dd260,0.4597839415073395,0.6042252779006958
dd261,0.7034677267074585,0.7339048385620117
dd262,0.6397194266319275,0.4822414517402649
dd263,0.49859818816185,0.8890756964683533
dd264,0.6142483353614807,0.6700974106788635
dd265,0.5026825070381165,0.8979794979095459
dd266,0.5188190340995789,0.876472532749176
dd267,0.6735469102859497,0.5848461985588074
dd268,0.4681203067302704,0.30254024267196655
du0,0.973458468914032,0.6269167065620422
du1,0.8933400511741638,0.3274502456188202
du2,0.6991741061210632,0.375386118888855
du3,0.9268213510513306,0.8042364120483398
du4,0.8715395927429199,0.7173911333084106
du5,0.9537532925605774,0.8006270527839661
du6,0.9596243500709534,0.23554381728172302
du7,0.9265458583831787,0.2616030275821686
du8,0.9859310984611511,0.23727591335773468
du9,0.7272964119911194,0.6019918322563171
du10,0.823801577091217,0.35464730858802795
du11,0.9130103588104248,0.3188701570034027
du12,0.5219472050666809,0.24202245473861694
du13,0.8648784756660461,0.7983996272087097
du14,0.9908549189567566,0.3485695719718933
du15,0.8990121483802795,0.4268171787261963
du16,0.8752924203872681,0.6747204661369324
du17,0.9589834809303284,0.6711744070053101
du18,0.9660843014717102,0.6498632431030273
du19,0.9802209734916687,0.22130800783634186
du20,0.8807886242866516,0.28441232442855835
du21,0.8085271120071411,0.6955863237380981
du22,0.6583071351051331,0.706449568271637
du23,0.9635086059570312,0.2571118474006653
du24,0.12248438596725464,0.006139970384538174
du25,0.9694310426712036,0.8631699681282043
du26,0.2993514835834503,0.8372697234153748
du27,0.19887608289718628,0.9018401503562927
du28,0.9766243100166321,0.2465888112783432
du29,0.17948167026042938,0.817183256149292
du30,0.8714505434036255,0.8317779302597046
du31,0.8659488558769226,0.35517263412475586
du32,0.02242366038262844,0.09544853121042252
du33,0.9526071548461914,0.7567591667175293
du34,0.157654270529747,0.9436913728713989
du35,0.21300078928470612,0.9340824484825134
du36,0.9932643175125122,0.3083168566226959
du37,0.024852139875292778,0.0663631334900856
du38,0.16642248630523682,0.8774495124816895
du39,0.9827207326889038,0.2022535651922226
du40,0.4804517328739166,0.28538984060287476
du41,0.9256598949432373,0.6304728984832764
du42,0.19077107310295105,0.8609246015548706
du43,0.9488065242767334,0.4338134527206421
du44,0.4327668249607086,0.27126482129096985
du45,0.9867994785308838,0.3399800658226013
du46,0.814594030380249,0.5576245188713074
du47,0.9464309811592102,0.6060846447944641
du48,0.8372704386711121,0.7011216878890991
du49,0.9301725625991821,0.7784428596496582
du50,0.9146382212638855,0.49748942255973816
du51,0.9558326005935669,0.6366105079650879
du52,0.9623265862464905,0.7990617156028748
du53,0.8968507647514343,0.314333438873291
du54,0.8544960021972656,0.40925946831703186
du55,0.9018809795379639,0.652745246887207
du56,0.5052143931388855,0.26719948649406433
du57,0.8728870153427124,0.3187563121318817
du58,0.9448917508125305,0.5878904461860657
du59,0.9090428948402405,0.3822390139102936
du60,0.9261798858642578,0.5761732459068298
du61,0.9463402032852173,0.7843217849731445
du62,0.9084893465042114,0.6290538907051086
du63,0.8570839762687683,0.6293568015098572
du64,0.9635676145553589,0.3346434533596039
du65,0.1579592525959015,0.6870996356010437
du66,0.910594642162323,0.48163142800331116
du67,0.9105437994003296,0.6940281987190247
du68,0.9190872311592102,0.3532991111278534
du69,0.6054027080535889,0.2806756794452667
du70,0.9130363464355469,0.660383939743042
du71,0.23868483304977417,0.8104739785194397
du72,0.18630652129650116,0.9206040501594543
du73,0.1571168303489685,0.9258789420127869
du74,0.9476602077484131,0.559633195400238
